PartitionKey,RowKey,Category,Category_type,CategoryDescription,CategoryDescription_type,DefaultTeam,DefaultTeam_type,Organization,Organization_type,Service,Service_type,Type,Type_type
2017db8e-d8c8-4e94-8bde-30bf3121774b,25601107-4f3d-40dd-a494-46c324c2e1d4,Provision Timeneye in Sailpoint,String,Provision Timeneye in Sailpoint,String,Solution Desk,String,ContosoInc,String,Timeneye,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,25813c1a-f0ae-4074-ae21-a5e73a10461f,OEM Issues,String,OEM Issues,String,Database,Binary,ContosoInc,String,OEM,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,2595039e-8435-48f1-b230-c0051d3c0524,DB Canada - Request DBU Upload,String,Request Upload,String,ContosoCanada ERP Support,String,ContosoCanada,String,DB Canada- Request DBU Upload,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,26a1f486-90a6-42dc-bcce-60dc619f7edb,Request access to BCC,String,Request Access to BCC,String,IOC,String,ContosoInc,String,BCC,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,27b16ef1-5c30-4cb6-93ec-b55bae68b84c,Windows Server Build Request,String,Server Build Request,String,IOC,String,ContosoInc,String,Windows Server,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,28307913-11d5-4864-b380-2187d6d06ace,Request Firewall Rules Changes,String,Request Firewall Rules Changes,String,Network,String,ContosoInc,String,Firewall,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,28377900-91e4-42b5-9ea7-e3a699f4a187,Request Access to The Source,String,Request Access to The Source,String,Solution Desk,String,ContosoInc,String,The Source,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,28a074e9-a1d8-4d12-83fc-8ca8930747b0,Request Access to GCP,String,Request access to Google Cloud Platform.  Work with Platform and Reliability team to determine proper access needed for you or a service account in Google Cloud Platform (GCP),String,Solution Desk,String,ContosoInc,String,Google Cloud Platform,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,29296cf4-094a-4ac7-9500-508b2d693efd,OContosoCanada request,String,OContosoCanada request,String,Database,Binary,ContosoInc,String,Database,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,29b59dcd-f98b-43c7-83be-4c39c94d1685,Highjump WCS Integration,String,Highjump and Intelligrated integration,String,Camuto Highjump,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,29c7401c-86cf-484f-a01a-0940a7ea3473,Request Access to Ping One Admin Console,String,Request Access to Ping One Admin,String,Solution Desk,String,ContosoInc,String,Ping One Admin Console,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,2baef83d-f1dd-43c9-803a-038c05d9fad8,Unable to Access InContact,String,Unable to Access Incontact,String,Solution Desk,String,ContosoInc,String,InContact,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,2bd3185a-fe80-4c36-9241-ab0fc3dd8325,Request Access to SIMS Back Office,String,Request Access to SIMS Back Office,String,Store Technology,String,ContosoInc,String,SIMS Back Office,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,2bd62e0b-9e07-4a46-940e-6ab6cf657969,Request Access to FileServer,String,Request Access to FileServer,String,San Operations,String,ContosoInc,String,FileServer,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,2c37abba-64be-49ee-b31f-51790dd966ee,Request Access to Satellite,String,Request Access to Satellite,String,Unix,Binary,ContosoInc,String,Satellite,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,2c4ea450-48dd-4993-87f1-a0ef2b117e2c,Shoephoria User Onboarding,String,Shoephoria User Onboarding,String,HR Systems,String,ContosoInc,String,Onboarding,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,2cc7378a-0a4a-4d2a-85bf-b8433125845d,Dot Com Incorrect price/display,String,"Incorrectly price displayed on site, missing strikethrough, etc.",String,Digital - Triage,String,ContosoInc,String,Dot Com Pricing Issues,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,2d279a9b-5608-4c8d-aa0a-95726593bffb,InContact Chat Issue,String,Incontact Chat Issue,String,Solution Desk,String,ContosoInc,String,InContact,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,2d9e692a-c687-4057-aab5-ed9099bfafe9,Request Front Door Access to Agilence,String,Request Front Door Access to Agilence,String,Solution Desk,String,ContosoInc,String,Agilence,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,2ebe2205-0bbf-41dd-a4e2-8a0861edf9d6,Request Front Door Access to Offer Management Platform,String,Request Front Door Access to Offer Management Platform,String,Solution Desk,String,ContosoInc,String,Offer Management Platform,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,2ee54612-f36f-457f-b12d-ceb1f5dfdbfb,Request Access to YMS,String,Request Access to YMS,String,DC Support,String,ContosoInc,String,Yard Management Software (YMS),String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,2efb8fd1-4bf4-411d-b893-eab2a284151f,Azure DevOps Administration Assistance,String,"Need a new Azure DevOps Team, updating ADO Team members or permissions, or other Azure DevOps Administration requests",String,ITSM Support,String,ContosoInc,String,Azure DevOps,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,2f3833aa-e9cc-4c70-9f03-0a434fabd4d0,Dot Com - Not able to apply Rewards,String,Issue related to a customer not be able to apply a loyalty or rewards certificate/promotion/offer,String,Digital - Triage,String,ContosoInc,String,Customer -  dot.com,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,2f82a6b9-56d0-4d48-aad6-fc81a8a6b929,Order and Pick Cancellation,String,Order and Pick Cancellation,String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,2fbdd7db-6fff-4310-b6a0-f335ada2df59,Update user access in Bynder,String,Update user access in Bynder,String,Cloud Data Engineering,String,ContosoInc,String,Bynder,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3057a824-9541-4216-8517-35bfb90e2d84,Issue with Redpoint Server,String,Issue with Redpoint Server,String,Infrastructure Windows,String,ContosoInc,String,Redpoint,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,30a54762-572b-4009-a770-3cdce7ac5d8c,Request Access to Endeca,String,Request Access to Endeca,String,Solution Desk,String,ContosoInc,String,Endeca,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3103123e-ba80-4082-95a0-026df767aec5,BCC Content Push,String,Request a BCC Content Push,String,IOC,String,ContosoInc,String,BCC,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3114166c-e45d-49c0-b95d-b72cad69a3c3,Blacklist Web Domain,String,Blacklist Web Domain,String,IT Security,String,ContosoInc,String,Blacklist,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,33e0f708-aa50-4b7f-bf36-5de2d46bc74f,Configuration change or data update to WM,String,Configuration change or data update,String,DC Support,String,ContosoInc,String,Warehouse Management (WM),String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,34c5a14b-f4a1-4266-af8d-01542dc01577,Unable to Access VMWare,String,Unable to Access VMWare,String,Infrastructure Windows,String,ContosoInc,String,VMWare,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,34ee18e6-73c6-48f4-a9a8-6484efd06912,DB Canada - Jesta Publisher Password Reset,String,Designer Brands Canada Business Publisher password reset,String,ContosoCanada ERP Support,String,ContosoCanada,String,Jesta Publisher,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,35336791-43ce-462e-a982-087e633bf174,Customer unable to login into online account,String,Customer unable to login into online account,String,Digital - Triage,String,ContosoInc,String,Customer -  dot.com,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,355c1159-5757-4585-b37a-941489567634,ReconNET Access Request,String,ReconNET Access Request,String,Corporate Systems,String,ContosoInc,String,ReconNET,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,357ad9b0-49d5-40ed-a362-7bc9d720b273,Monitor - Display Issue,String,"Having issues with your desktop montior or display, Power issues etc",String,Solution Desk,String,ContosoInc,String,Monitor,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,35c32ed7-339a-4d5e-9d21-f3ce6374d676,"Putaway Rules, Pallet and Case Rack Aisle Configuration, Putaway Build Pallet",String,"Putaway Rules, Pallet and Case Rack Aisle Configuration, Putaway Build Pallet",String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,35c6dc7f-2d39-4f4e-8612-5162fd14079d,Dot Com - Unable to access VIP Account,String,Customer unable to access VIP Rewards Account,String,Digital - Triage,String,ContosoInc,String,Customer -  dot.com,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,35ca2961-de0f-4aea-a618-27a9c8025731,Allocation Enhancement Request,String,Enhancement requests for Allocation,String,Merchandise Planning,String,ContosoInc,String,Allocation,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,367cd4a8-dbf1-46cc-896b-d3c1e9430dc0,Redpoint - Add new or update existing view for campaign management dataset in gcp-dsw-data-lake,String,Add new or update existing view for campaign management dataset in gcp-dsw-data-lake,String,Integration,String,ContosoInc,String,Redpoint,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3684f13d-8bb7-4988-9151-fe8040bdd960,ABS,String,,,ITSM Support,String,ContosoInc,String,Onboarding,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3720b471-7532-41ca-a6fb-3e109d286aa3,Request Access to Braintree,String,Request Access to Braintree,String,Digital Cloud Applications,String,ContosoInc,String,Braintree,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,37af853a-1d3d-4d9c-a8ef-149a60a1535e,Granfana troubleshooting,String,We can help create and modify Grafana dashboard to view data from disparate monitoring systems,String,Platform Reliability Eng,String,ContosoInc,String,Grafana,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,382f3210-5857-4095-bf81-91c8c1685ac6,Crystal Reporting Unavailable,String,Crystal Reporting Unavailable,String,Business Intelligence,String,ContosoInc,String,Crystal Reporting,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,383a1aaf-2301-43da-9212-fdd197fa4843,Report issues with CSC DNS,String,Report issues with CSC DNS,String,ContosoInc-Engineering - End User,String,ContosoInc,String,CSC DNS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,388e5fd7-fc41-4cd1-90b8-d295a4826c94,ATG Report Generation Request,String,ATG Report Generation Request,String,Digital ATG,String,ContosoInc,String,ATG Report,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,388e63fe-3c44-419f-99e8-0589adf59879,Highjump User Access,String,Granting Access,String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,389bbe22-3017-438b-8b3d-03e0736d896e,ABS Install,String,Request ABS Install,String,ContosoInc-Support - End User,String,ContosoInc,String,ABS and EDI,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,38c4d86a-b840-44d4-b467-f5d5e3f169f7,F5 BigIQ Issues,String,F5 BigIQ Issues,String,Network,String,ContosoInc,String,F5 BigIQ,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3960a576-615e-43e1-8967-ff63d89f2d75,Firewall Issue,String,Firewall Issue,String,Network,String,ContosoInc,String,Firewall,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3a075244-5d19-489f-8078-7bc1ae4d391e,General User Interface Issue Website,String,"Report an urgent, revenue-impacting, production issue in the Digital Website",String,Digital UI - Web,String,ContosoInc,String,Dot Com User Interface,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3a3d7d81-9420-4712-978b-e7baa443551e,WM -SQL Query or Data Archive Request,String,WM -SQL Query or Data Archive Request,String,Distribution Systems,String,ContosoInc,String,Warehouse Management (WM),String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3a3dcfc6-17c9-4850-ac6a-30ef7c2c6b7b,Database update request,String,Database update request,String,Database,Binary,ContosoInc,String,Database,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3a900598-ad81-4cdc-85b2-ca0bafc76d94,Digital Promotions Testing,String,Digital Promotions Testing,String,Digital QA,String,ContosoInc,String,Dot Com Promotions,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3aef8ad0-e77c-4e64-974e-2ea44db26585,Request Front Door Access to DORS,String,Request Front Door Access to DORS,String,Solution Desk,String,ContosoInc,String,DORS,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3b37ede0-653c-4c72-a994-09633d620ed4,Associate Onboarding,String,"Start here for NEW HIRE ONBOARDING - Contractor or FTE. Email, VPN, Telecom and Hardware Access provisioned through this. Manager Approval NOT required",String,Solution Desk,String,ContosoInc,String,Onboarding,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3ca08585-c402-4a5d-972b-bf12173c4f0e,OMS COM - Cancellation Request,String,OMS COM - Cancellation Request,String,Digital OMS,String,ContosoInc,String,OMS COM,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3ca5f4e5-ffcc-4920-94a5-102656c3c214,Request more access,String,Additional access requests,String,Solution Desk,String,ContosoInc,String,Onboarding,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3d04a527-8fea-4a05-a4e0-e2aab6f68a70,Unable to Connect to VPN,String,Unable to Connect to VPN,String,Solution Desk,String,ContosoInc,String,VPN,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3d24c2fe-0d89-443d-966d-565fcd0ada50,DB Canada - Store Central/POS,String,Store Central/POS issues,String,ContosoCanada ERP Support,String,ContosoCanada,String,DB Canada Store Central/POS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3d6bb35e-ccfc-485c-bca4-a006c2f255a4,Report Issues with Bamboo,String,Report Issues with Bamboo,String,Digital ATG,String,ContosoInc,String,Bamboo,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3d88674b-5d5e-40d3-8934-93409c11a1c9,Uninstall software from a server,String,General request to uninstall software from a server,String,Infrastructure Windows,String,ContosoInc,String,Windows Server,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3e617d35-3c82-4816-aaf5-683b9086e60d,Need Access to One Trust,String,Need to have admin access to One Trust application for CCPA,String,Solution Desk,String,ContosoInc,String,One Trust,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3ec7ceae-caef-4375-a1fd-c7caad09ac2e,Building Badge Access Request,String,Badge Access Request,String,Solution Desk,String,ContosoInc,String,Building Access,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3ecefaa4-0114-4f3a-9dac-5c9e436bf4c2,Use this to process a contractor termination,String,Use this to process a contractor termination,String,HR Systems,String,ContosoInc,String,Termination,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3ee51aa8-5aff-4282-b50f-f2fdfbe7149f,CRM - Create/Update/Delete Offer,String,Create/Update/Delete Offer in CRM,String,Digital Cloud Applications,String,ContosoInc,String,CRM,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3f23f64d-2df2-4d16-aa29-57d61f691e92,Office 365 - Missing Email,String,"Missing emails, can't find emails ",String,Solution Desk,String,ContosoInc,String,Office 365,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3f2e3fdd-0791-4ab0-8cb1-2572d26f4f08,Associate Status,String,ADP New hire or leave of absence issues,String,ADP Time Support,String,"ContosoInc, Stores",String,ADP Timekeeping,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,3f6b7757-529c-455d-8df4-383565edecab,Request Access to Responsys,String,Request Access to Responsys,String,Solution Desk,String,ContosoInc,String,Responsys,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,3f8cff6f-8eca-4429-964d-f0a757d9fe3a,DSW.com (or other banner) not accessible,String,Full website down - no access to the website,String,Platform Reliability Eng,String,ContosoInc,String,Digital Outage,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,404676d6-6620-48d7-acd5-1dfbdd1e4797,GCP Troubleshooting Assistance,String,Google Cloud Platform (GCP) Troubleshooting Assistance.  Work with the Platform and Reliability team to isolate an issue with GCP.,String,Platform Reliability Eng,String,ContosoInc,String,Google Cloud Platform,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,40ba9d2c-7200-4519-a064-99ede53cc165,OMS COM -Missing Transaction,String,OMS COM -Missing Transaction,String,Digital OMS,String,ContosoInc,String,OMS COM,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,4127db18-ccf1-4463-afe5-4bd4addda6e9,Any other dot com price related issue,String,Any other dot com price related issue,String,Digital ATG,String,ContosoInc,String,Dot Com Pricing Issues,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,418ea2b4-31e4-4f7a-b214-e33fef573fac,Request Access to CRM,String,Request Access to CRM,String,Digital Cloud Applications,String,ContosoInc,String,CRM,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,41b2c72d-0ba2-4d25-be7c-1961b0ce6996,Request Access Paessler Router Traffic Grapher (PRTG),String,Request Access Paessler Router Traffic Grapher (PRTG),String,Network,String,ContosoInc,String,Paessler Router Traffic Grapher (PRTG),String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,424ba253-acd2-4d66-bd64-93c514cf1891,EPM New Hire -automated,String,Automated use only,String,Solution Desk,String,ContosoInc,String,Onboarding,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,42aa4ffd-596a-458d-9e0c-de0e6448a3e9,EPM - User Access to ContosoIncFC,String,Oracle Cloud EPM Financial Consolidation and Close,String,EPM Admin,String,ContosoInc,String,Oracle EPM,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,42f6541a-1817-4831-8d2f-bc241bc0d003,ATG Report Run Request,String,Request to run an existing ATG Report,String,Business Intelligence,String,ContosoInc,String,ATG Report,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,43e14607-9b8c-4c73-9248-022b09c9c18f,Turn On / Off Store in Webstore,String,"�Turn off stores
�Remove SFS Orders in store's queue due to outages and weather related closures
�Increase/Decrease Order Maxes",String,Fulfillment Operations,String,ContosoInc,String,Webstore,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,44c03e47-a9b8-4942-ada1-54f5de477e5e,Oracle ARCS Access Request,String,Oracle ARCS Access Request,String,Corporate Systems,String,ContosoInc,String,Oracle ARCS,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,44fdda52-14d5-4ba4-9125-6387b52826a5,Inteligrated-WCS Conveyor,String,"WCS scanner, conveyor and divert issues",String,Camuto Highjump,String,ContosoInc,String,Inteligrated-WCS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,45191f24-5b6f-4889-af87-1f6987af0444,Unable to Access Adobe,String,Unable to Access - Adobe Application,String,Solution Desk,String,ContosoInc,String,Adobe Software Suite,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,45301810-b7ef-4086-aeb6-03da687d947d,Highjump - Wave Release and Pick Allocation,String,Wave Release and Pick Allocation,String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,458e927b-4c81-4618-8cf1-48180b47c098,Request Access to MPANDA,String,Request Access to MPANDA,String,Solution Desk,String,ContosoInc,String,MPanda,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,46389b61-49e1-466f-b10c-f69001b7b0f2,Request Access to vCenter,String,Request Access to vCenter,String,San Operations,String,ContosoInc,String,vCenter,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,471e60b8-006c-415c-91c2-5e1c4aec026d,Request Access to Figma,String,Request access to Figma,String,Solution Desk,String,ContosoInc,String,Figma,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,474310dc-c19c-4496-8965-3ce6e424bd27,Request Access to Microstrategy,String,Submit request for new access to Microstrategy App or Reporting,String,Solution Desk,String,ContosoInc,String,Microstrategy,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,475e0008-2ccb-4609-a8d1-ff8b2b4791d4,DB Canada -Request Removal from Scheduled Report,String,Request Removal from Scheduled Report,String,ContosoCanada ERP Support,String,ContosoCanada,String,DB Canada Scheduled Report Remove,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,47ffb93f-c189-4e06-bf1e-70a84dbb34bb,Jesta Database Access,String,Access Requests for Jesta US,String,Database,Binary,ContosoInc,String,Jesta DSW,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,482fea91-dbb7-46b9-a1ad-dc7a4e495de0,"Ship sorter routing, Outbound Sortation rules, Pallet Build, Lane allocation",String,"Ship sorter routing, Outbound Sortation rules, Pallet Build, Lane allocation",String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,48361e4a-bb2c-4863-b717-7f3ee31def3b,CGRS - Executive Reports,String,"Issues with Camuto Group Management reports, please provide as much detail as possible.",String,CGRS,Binary,ContosoInc,String,CGRS - CGRS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,48ec060e-a3fd-43fa-87e6-ae4e5cf25239,ADP Mobile Solutions App - Unable to Access,String,Missing �ADP My Work Links� in app or cannot open ADP My Work app,String,ADP Time Support,String,"ContosoInc, Stores",String,ADP Timekeeping,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,49346bae-93fc-46e6-93c1-501ef1032b86,Questions About Data Classification,String,"Questions About Data Classification 
Please reference the Sharepoint site first for more information",String,Solution Desk,String,ContosoInc,String,Data Classification,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,495bd013-bceb-47cc-8be1-4f73f0a7dbbc,Request Access to AirDrop,String,Request Access to Akamai,String,ContosoInc-Support - End User,String,ContosoInc,String,AirDrop,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,49636d24-4ebb-4a18-ad14-15f4fd1f8bdc,Tableau - Dashboard Requests,String,If you have a request for a new dashboard or would like to request an enhancement to an existing on please use this option,String,Business Intelligence,String,ContosoInc,String,Tableau,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,49b7f24e-2d31-48aa-b160-6bc14aa0a060,Remove Email Distro/O365 Groups,String,Used to request the deletion of an existing distribution list from O365,String,Infrastructure Windows,String,ContosoInc,String,Office 365,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,49dd4ac6-10a4-4c88-885f-2c7d780578d9,MAC Issues - Non Work Stoppage,String,Report any issues with your MAC OS device that are not causing a full work stopage,String,Solution Desk,String,ContosoInc,String,Computer - MAC,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,4ae68eea-bb72-4552-b7ba-84890c33b3dc,Issue with SCCM,String,Issue with SCCM,String,Infrastructure Windows,String,ContosoInc,String,SCCM,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,4b5dd327-f7ec-4253-b790-82cbfba54e51,Request Access to WM,String,Request Access to WM,String,DC Support,String,ContosoInc,String,Warehouse Management (WM),String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,4be53c15-bff8-459b-9a30-998f34724446,Request Access to AMS,String,Request Access to AMS,String,Digital Cloud Applications,String,ContosoInc,String,AMS,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,4c0ac2f5-9426-4151-9dc2-a781c88991ed,Request Access to Stash,String,Request Access to Stash,String,Solution Desk,String,ContosoInc,String,Stash,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,4c65e4b6-043b-440f-ace3-ef9adca99925,Opterus Maintenance,String,,,Solution Desk,String,ContosoInc,String,Event Management,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,4c8657d4-1f03-4d30-aef9-0e8ac924161f,Jesta OBIEE Password Reset,String,Designer Brands Canada BI  password reset,String,ContosoCanada ERP Support,String,ContosoCanada,String,Jesta OBIEE,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,4cf40e5b-1153-49bb-a5f7-98b11bbefad9,Prometheus Troubleshooting,String,Need assistance troubleshooting why an application metric is showing up in Prometheus,String,Platform Reliability Eng,String,ContosoInc,String,Prometheus,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,4d9be62b-ae94-4e78-8a65-ede08341a1c5,Unable to Access CRM,String,Unable to Access CRM (Customer Relationship Management),String,Digital Cloud Applications,String,ContosoInc,String,CRM,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,4de735f7-252b-4730-b758-7c98bd391917,Report issues with Aspect,String,Report issues with Aspect,String,Corporate Systems,String,ContosoInc,String,Aspect,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,4de75387-cc85-4da3-a8fd-e3a345c3afe7,Request Front Door Access to Apigee,String,Request Front Door Access to Apigee,String,Solution Desk,String,ContosoInc,String,Apigee,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,4e6cd892-78d4-45b4-bd52-0a6bf8019f5d,Allocation Question,String,Questions about Allocations,String,Merchandise Planning,String,ContosoInc,String,Allocation,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,4eb049ba-eb38-4f90-8148-7f1bea09886a,Request Access to Document Express,String,Request Access to Document Express,String,Corporate Systems,String,ContosoInc,String,DocumentExpress,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,4ef82835-6190-4f83-a18e-fd1c890888da,ThreatMetrix Access Request,String,ThreatMetrix Access Request,String,Corporate Systems,String,ContosoInc,String,ThreatMetrix,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,500e2dd4-853c-4241-9fbd-0d21c67c9197,Images not loading on website,String,Images not loading on website,String,Digital - Triage,String,ContosoInc,String,Dot Com User Interface,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,50709e3f-cd85-4502-afb5-c6adfc2ac841,User Access,String,User Access for ABS,String,Camuto ERP Support,String,ContosoInc,String,ABS and EDI,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,50a7c2b0-8a29-45aa-8890-40939dd82920,Other ABS Issues,String,Other ABS issues,String,Camuto ERP Support,String,ContosoInc,String,ABS and EDI,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,50af21bc-0c43-4e59-b1e2-7a34650d8d9e,Add user to Redpoint,String,Add user to Redpoint,String,Digital Cloud Applications,String,ContosoInc,String,Redpoint,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,510f56c8-29c9-4e3a-a44e-23b7bf5eb101,Report Issues with Qualys,String,Report Issues with Qualys,String,IT Security,String,ContosoInc,String,Qualys,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,51203077-ac5f-4872-95c3-b43aa2aa97ba,Associate Transfers,String,ADP transfer associate to new location or team,String,ADP Time Support,String,"ContosoInc, Stores",String,ADP Timekeeping,String,Incident,Binary
